gain,I,F,Acceptor,CFN,O,C,H,R,Com,MinEStateIndex,MolWt,ExactMolWt,FpDensityMorgan1,BertzCT,Chi0n,Chi1,Chi1v,Chi2v,Chi3v,Chi4v,Kappa1,Kappa2,PEOE_VSA1,PEOE_VSA14,PEOE_VSA9,SMR_VSA2,SlogP_VSA12,SlogP_VSA2,SlogP_VSA5,EState_VSA10,EState_VSA5,VSA_EState1,VSA_EState2,VSA_EState7,NumAliphaticRings,NumRotatableBonds,MolMR,fr_C_O_noCOO,fr_Ndealkylation1,fr_amide,fr_ether,fr_hdrzine,fr_imidazole,fr_quatN,fr_unbrch_alkane,ABCGG,nHeavyAtom,nHetero,nC,nF,nBr,ATS0dv,ATS2dv,ATS3dv,ATS4dv,ATS6dv,ATS8dv,ATS0d,ATS2d,ATS4d,ATS6d,ATS8d,ATS1Z,ATS3Z,ATS5Z,ATS7Z,ATS0m,ATS2m,ATS4m,ATS6m,ATS7m,ATS0v,ATS2v,ATS4v,ATS6v,ATS8v,ATS1se,ATS3se,ATS5se,ATS7se,ATS0pe,ATS2pe,ATS4pe,ATS6pe,ATS8pe,ATS1are,ATS3are,ATS5are,ATS7are,ATS0p,ATS1p,ATS3p,ATS5p,ATS7p,ATS0i,ATS2i,ATS3i,ATS5i,ATS7i,AATS2dv,ATSC0dv,ATSC1dv,ATSC2dv,ATSC1d,ATSC3d,ATSC4d,ATSC5d,ATSC8d,ATSC2Z,ATSC3Z,ATSC5Z,ATSC6Z,ATSC7Z,ATSC8Z,ATSC0m,ATSC3m,ATSC5m,ATSC8m,ATSC0v,ATSC1v,ATSC4v,ATSC8v,ATSC0se,ATSC8se,ATSC8pe,ATSC0are,ATSC8are,ATSC0p,ATSC1p,ATSC5p,ATSC6p,ATSC0i,ATSC4i,ATSC6i,AATSC1dv,AATSC2dv,AATSC0d,AATSC1d,AATSC2Z,AATSC0i,MATS1dv,MATS2dv,MATS1d,MATS1Z,MATS1m,MATS1se,MATS1are,MATS2are,GATS1dv,GATS2m,GATS1are,nBonds,nBondsS,C1SP2,C2SP3,Xc.3d,Xc.6d,Xc.5dv,Xpc.4d,Xpc.6d,Xpc.5dv,Xp.1d,Xp.3d,Xp.5d,Xp.7d,AXp.1d,Xp.1dv,Xp.2dv,Xp.4dv,Xp.6dv,SZ,Sv,Spe,Sp,NsCH3,NsNH2,NaaN,NsOH,NssO,NsCl,SsCH3,SdssC,SsNH2,SssssN,SdO,SsF,SsBr,fragCpx,IC5,TIC1,TIC3,TIC5,SIC1,SIC3,BIC1,BIC3,CIC1,CIC3,CIC5,ZMIC1,ZMIC3,ZMIC5,FilterItLogS,LabuteASA.1,PEOE_VSA4.1,PEOE_VSA11.1,SMR_VSA1.1,SMR_VSA5.1,SlogP_VSA3.1,EState_VSA1.1,EState_VSA2.1,EState_VSA7.1,VSA_EState1.1,VSA_EState5.1,MPC2,MPC4,MPC6,TMPC10,piPC2,piPC4,piPC6,apol,nARing,n5AHRing,nFHRing,n9FaRing,nFaHRing,nFARing,nRot,RotRatio,GGI1,GGI3,GGI5,GGI7,JGI3,JGI4,JGI6,JGI7,MWC01,MWC03,MWC05,MWC07,MWC08,MWC10,SRW02,SRW06,SRW08,TSRW10,WPath,Zagreb1,mZagreb2,bix27,bix33,bix43,bix50,bix66,bix70,bix77,bix80,bix85,bix92,bix94,bix99,bix103,bix109,bix111,bix116,bix118,bix122,bix126,bix128,bix132,bix143,bix147,bix149,bix153,bix155,bix159,bit2,bit15,bit36,bit48,bit51,bit64,bit82,bit110,bit125,bit146,bit162,bit222,bit251,bit271,bit283,bit297,bit304,bit312,bit314,bit321,bit379,bit411,bit428,bit473,bit492,bit511,bit524,bit544,bit565,bit599,bit611,bit650,bit679,bit695,bit709,bit726,bit731,bit762,bit773,bit781,bit787,bit807,bit823,bit833,bit846,bit859,bit884,bit890,bit909,bit928,bit951,bit955,bit969,bit974,bit1005,bit1028,bit1035,bit1039,bit1050,bit1066,bit1087,bit1109,bit1143,bit1157,bit1171,bit1175,bit1225,bit1265,bit1303,bit1325,bit1349,bit1352,bit1379,bit1396,bit1405,bit1441,bit1446,bit1468,bit1488,bit1529,bit1561,bit1597,bit1631,bit1640,bit1650,bit1672,bit1683,bit1699,bit1708,bit1724,bit1747,bit1762,bit1776,bit1816,bit1855,bit1866,bit1899,bit1910,bit1916,bit1928,bit1947,bit1962,bit1978,bit1997,bit2014,bit2033,X2,X35,X43,X50,X61,X73,X85,X98,X104,X108,X116,X106.1,X143,X150,X157,X172,X174,X197,X199,X207,X213,X217
-0.16155715,-0.702966905,-0.191983536,-0.053700502,-0.451069632,0.831658071,-0.742487877,-0.688749416,-0.249561646,-0.215327368,-0.02277875,-1.146846137,-1.143813935,0.014558319,-0.427265264,-0.7464631,-0.590676124,-0.671107769,-0.501619062,-0.478872501,-0.363380569,-0.971973453,-0.857596879,-0.460824378,-0.219640569,-0.789873168,-0.192703716,-0.676347909,-0.308738053,-0.400484674,0.921021504,-0.537692064,-0.320736126,3.386187406,-0.541110776,-0.284363383,-0.26328748,-0.829360867,5.841688797,-0.249129567,7.177007312,-0.169857111,-0.097128586,-0.303163634,-0.906278533,-0.283909842,-0.527356029,-0.664736198,0.254494337,-0.755635742,-0.191983536,-0.404079344,0.165625613,-0.226310886,-0.124030315,0.002625399,-0.316241088,-0.283234235,-0.674457175,-0.730506171,-0.650301181,-0.473081062,-0.345875662,-0.369786564,-0.541063947,-0.517255105,-0.415920404,-0.788176248,-0.460362005,-0.373464432,-0.46270768,-0.389206552,-0.906784936,-0.746552662,-0.620046274,-0.480590202,-0.340936914,-0.712886034,-0.656228687,-0.596334423,-0.467159937,-0.685835642,-0.726958274,-0.686308344,-0.526628509,-0.378154177,-0.697586888,-0.641027737,-0.590397265,-0.468633893,-1.187741466,-0.800823134,-0.760017236,-0.562950948,-0.420110771,-0.721488693,-0.746536765,-0.6745927,-0.608029583,-0.467876424,0.508508162,0.095146342,-0.009524961,-0.289810145,-0.763866135,0.218645791,0.278045358,0.691544216,0.120262986,-0.040578562,-0.469177139,-0.089653374,0.05673554,-0.282807605,-0.125650895,-0.802379897,-0.399508081,-0.054404111,-0.142688563,-1.006675645,0.969409087,0.220124659,-0.058952826,0.213255713,-0.078498426,-0.120121361,0.14289729,-0.109712355,-1.104696014,0.193757965,0.059471475,0.126415189,-0.789527403,0.32798365,0.086344585,0.525760635,-0.54289556,0.43178475,-1.231676732,-0.013166666,-0.417820329,-0.025425097,-0.100928246,-1.415613519,-0.719993279,-0.702042231,-0.758719434,-0.93288859,1.273429532,-1.331647728,0.634201758,-0.789052718,-0.735876287,-0.645381365,1.558516664,-0.305094763,-0.110468103,-0.156045754,-0.184929395,-0.337300338,-0.358289917,-0.328893992,-0.590676124,-0.704215494,-0.730140928,-0.444766924,0.117848552,-0.69236434,-0.519694831,-0.368699998,-0.336377038,-1.10459771,-0.803149924,-0.723689345,-0.908387032,-0.779906477,2.583872569,-0.268676383,-0.303163634,-0.169857111,-0.169857111,-0.778697606,-2.939802055,2.286658981,-0.504043094,2.639158355,-0.185199993,-0.218861741,-0.423660324,-1.52472362,-1.031843762,-0.944821658,-0.83726011,0.614753649,-0.545735523,0.565624628,-0.689576047,-0.768218534,0.049602561,0.240027288,-0.708829806,-0.562967215,-0.578631988,1.342874232,-0.96584139,-0.17959036,-0.293109272,-0.506032682,-0.441595746,1.269679268,1.324657911,-0.793427404,-0.55406954,-0.320736126,-0.197125465,-0.561955743,-0.520061829,-0.435324195,-0.375601266,-0.254259021,-0.271529364,-1.195873881,-0.908387032,-0.284363383,-0.169857111,-0.197093194,-0.138019371,-0.197093194,-0.097128586,-0.26328748,0.237765794,0.053579525,-0.07668943,-0.59427155,-0.317678121,2.722219941,-1.022091839,-0.63043115,-0.504894975,-0.60066762,-0.504228789,-0.457337499,-0.429438168,-0.390252344,-0.379707784,-0.587450482,-0.416403854,-0.388440424,-0.71296066,-0.508292369,-0.582984412,-0.586257751,-0.759340596,-0.138019371,-0.284363383,-0.138019371,-0.169857111,-0.138019371,-0.450128627,3.267430279,-0.74401049,7.177007312,-0.221445078,-0.169857111,-0.596311838,-0.284363383,0.940443492,-0.683935155,-1.033565427,-0.759340596,-0.169857111,-0.58184868,2.551359238,-0.097128586,-1.033565427,-0.698789812,-1.448333268,0.669171224,2.129729972,-0.243790817,-0.169857111,-0.169857111,-0.097128586,-0.169857111,-0.097128586,-0.138019371,-0.169857111,-0.097128586,-0.097128586,-0.097128586,-0.197093194,-0.097128586,-0.097128586,-0.097128586,-0.097128586,-0.097128586,5.025876437,-0.097128586,-0.097128586,-0.221445078,-0.097128586,-0.197093194,-0.197093194,-0.097128586,-0.138019371,-0.138019371,-0.097128586,-0.169857111,-0.097128586,-0.097128586,2.200628841,-0.097128586,-0.169857111,-0.097128586,-0.138019371,-0.138019371,-0.097128586,-0.097128586,-0.138019371,-0.538443838,1.94477794,-0.138019371,-0.138019371,-0.169857111,-0.097128586,-0.097128586,-0.243790817,-0.097128586,-0.097128586,-0.138019371,-0.138019371,-0.097128586,-0.138019371,-0.138019371,-0.303163634,-0.197093194,-0.197093194,-0.097128586,-0.284363383,-0.138019371,-0.138019371,-0.388250319,-0.097128586,1.584119302,-0.097128586,-0.138019371,-0.097128586,-0.097128586,-0.264650756,-0.221445078,-0.138019371,-0.097128586,-0.097128586,-0.097128586,-0.243790817,-0.097128586,-0.097128586,-0.097128586,-0.097128586,-0.138019371,-0.197093194,-0.169857111,-0.138019371,-0.097128586,-0.138019371,-0.221445078,-0.097128586,-0.138019371,-0.169857111,-0.097128586,-0.097128586,-0.097128586,-0.138019371,-0.138019371,-0.450128627,-0.097128586,-0.097128586,-0.097128586,-0.264650756,-0.338669633,-0.097128586,-0.097128586,-0.097128586,-0.169857111,-0.097128586,-0.1791622,0.330182377,-0.043911228,-0.240512258,-0.543214569,0.169680634,-0.487066071,-0.090978145,0.446605264,-0.746275166,0.417546701,0.505454843,0.057147307,-0.176445516,-0.812502702,0.307090222,-0.249511538,0.804173116,2.138471395,0.804173116,0.070017857,-0.583647989
-1.052272378,-0.702966905,-0.191983536,-0.528054937,-0.451069632,-0.484099474,-0.873879722,-0.554913599,-0.586549345,-0.838229461,0.343799115,-1.317124337,-1.317887638,1.519789477,-0.76635278,-0.94276627,-1.061505491,-0.79197051,-0.6167637,-0.550791924,-0.396453842,-0.559397828,0.40063369,-0.951439582,-0.219640569,-0.789873168,-0.192703716,0.325737434,-0.604922424,-0.387778796,-0.326280865,-0.537692064,-0.320736126,-0.345950082,-0.496203663,-0.284363383,-0.601571999,-0.860995212,-0.229085835,-0.249129567,-0.138019371,-0.169857111,-0.097128586,-0.303163634,-0.906278533,-0.283909842,-1.316953391,-1.072817493,-0.726465653,-0.895421761,-0.191983536,-0.404079344,-0.827821755,-0.705306309,-0.441342123,-0.388810923,-0.316241088,-0.283234235,-1.055750297,-0.976868751,-0.773982865,-0.498539416,-0.345875662,-0.489860214,-0.813654222,-0.582386913,-0.415920404,-0.754879959,-0.744880654,-0.614936437,-0.464087812,-0.389206552,-1.062992748,-0.99393759,-0.772927897,-0.492706438,-0.340936914,-0.867403408,-0.817832824,-0.735748689,-0.467159937,-0.864692245,-0.877334596,-0.886457034,-0.571940044,-0.378154177,-0.888865991,-0.836578564,-0.73844909,-0.468633893,-1.176068444,-0.909877696,-0.886772024,-0.621619885,-0.420110771,-0.772794417,-0.80602611,-0.753027452,-0.739294411,-0.467876424,-0.787643057,-1.063012946,-0.678087855,-0.210322786,-0.681211034,0.765046183,0.406698734,0.365852536,0.120262986,-0.298504907,0.092251821,0.049519261,-0.088400717,-0.282807605,-0.125650895,-0.73606772,0.04024126,0.051552663,-0.142688563,-0.951461961,-0.233402096,0.195182673,-0.058952826,-0.359131141,-0.078498426,-0.120121361,-0.540486703,-0.109712355,-1.014770164,-0.060681818,0.042981848,-0.004902596,-0.95040413,0.299475422,0.033696523,-0.722608165,-0.363269366,-1.474421635,-0.953725855,-0.435298297,-0.825242439,-1.31883989,-0.96969767,-1.131950398,-1.832569666,-1.896186128,-0.855511085,-1.299538475,-0.399738942,1.430031229,-0.160808281,0.7426107,-0.835496831,-0.645381365,-0.506517916,-0.485765404,-0.764422757,-0.156045754,-0.184929395,-0.564745802,-0.400703546,-0.346913156,-1.061505491,-1.053592556,-0.730140928,-0.444766924,3.05588991,-0.813050088,-0.634343416,-0.400785454,-0.336377038,-1.266566664,-0.951475107,-0.829003948,-0.950789197,-0.193593806,1.00978928,-0.268676383,-0.303163634,-0.169857111,-0.169857111,-0.257426971,0.228034803,0.948701142,-0.504043094,-0.421127727,-0.185199993,-0.218861741,-0.390213079,-0.971587416,-1.120713667,-0.912573435,-0.811731109,0.709501325,0.267055464,1.114654163,0.788801225,-0.853350982,-0.515433193,-0.390787984,-1.04540094,-1.057304736,-1.206881268,0.843493244,-1.140821573,-0.17959036,-0.293109272,-1.185223373,-0.428897164,-0.744678123,-0.33868072,-0.277194388,0.122940721,-0.320736126,0.096945801,-1.108444814,-0.707248769,-0.435324195,-0.445831288,-2.385684094,-1.701350756,-1.195873881,-0.950789197,-0.284363383,-0.169857111,-0.197093194,-0.138019371,-0.197093194,-0.097128586,-0.601571999,-1.078686013,-0.934147366,-0.621655659,-0.59427155,-0.317678121,-1.47583345,-1.022091839,-0.63043115,-0.504894975,-1.109017063,-2.531870939,-2.707617484,-2.796371872,-2.827249895,-2.863975692,-2.156386956,-2.705593885,-2.827034799,-1.755449661,-0.398185483,-1.118017725,-0.960840763,-0.759340596,-0.138019371,-0.284363383,-0.138019371,-0.169857111,-0.138019371,-0.450128627,-0.303163634,-0.74401049,-0.138019371,-0.221445078,-0.169857111,1.661154407,-0.284363383,-1.053296711,-0.683935155,-1.033565427,-0.759340596,-0.169857111,-0.58184868,-0.388250319,-0.097128586,-1.033565427,-0.698789812,0.683935155,0.669171224,-0.465113442,-0.243790817,-0.169857111,-0.169857111,-0.097128586,-0.169857111,-0.097128586,-0.138019371,-0.169857111,-0.097128586,-0.097128586,-0.097128586,-0.197093194,-0.097128586,-0.097128586,-0.097128586,-0.097128586,-0.097128586,-0.197093194,-0.097128586,-0.097128586,-0.221445078,-0.097128586,-0.197093194,-0.197093194,-0.097128586,-0.138019371,-0.138019371,-0.097128586,-0.169857111,-0.097128586,-0.097128586,-0.450128627,-0.097128586,-0.169857111,-0.097128586,-0.138019371,-0.138019371,-0.097128586,-0.097128586,-0.138019371,-0.538443838,-0.509346603,-0.138019371,-0.138019371,-0.169857111,-0.097128586,-0.097128586,-0.243790817,-0.097128586,-0.097128586,-0.138019371,-0.138019371,-0.097128586,-0.138019371,-0.138019371,-0.303163634,-0.197093194,-0.197093194,-0.097128586,-0.284363383,-0.138019371,-0.138019371,-0.388250319,-0.097128586,1.584119302,-0.097128586,-0.138019371,-0.097128586,-0.097128586,-0.264650756,-0.221445078,-0.138019371,-0.097128586,-0.097128586,-0.097128586,-0.243790817,-0.097128586,-0.097128586,-0.097128586,-0.097128586,-0.138019371,-0.197093194,-0.169857111,-0.138019371,-0.097128586,-0.138019371,-0.221445078,-0.097128586,-0.138019371,-0.169857111,-0.097128586,-0.097128586,-0.097128586,-0.138019371,-0.138019371,-0.450128627,-0.097128586,-0.097128586,-0.097128586,-0.264650756,-0.338669633,-0.097128586,-0.097128586,-0.097128586,-0.169857111,-0.097128586,0.515606024,-0.72477846,-0.472424247,-0.63625443,1.201903755,-0.502776657,-0.04763646,-0.512531907,-0.713277486,0.165616331,-0.389799585,-0.058822988,-0.443128332,-0.664654117,-0.128244219,-0.49378902,-0.165981639,0.475243056,-0.233285535,0.475243056,0.347612627,0.603442302
-1.035066062,-0.702966905,-0.191983536,-0.528054937,-0.451069632,-0.484099474,-0.348312343,-0.153406149,-0.586549345,-0.51790095,0.343799115,-0.868850213,-0.870059505,-0.339613718,-0.580352948,-0.443791785,-0.5169719,-0.350389987,-0.272590141,-0.194819801,-0.167812974,-0.646398719,-0.558344195,0.110198391,-0.219640569,-0.30436679,-0.192703716,-0.676347909,-0.633189398,0.248389067,-0.326280865,0.260015503,-0.320736126,-0.345950082,0.380515621,1.59954403,-0.601571999,-0.6217647,-0.229085835,-0.249129567,-0.138019371,-0.169857111,-0.097128586,-0.303163634,0.64316541,-0.283909842,-0.562407201,-0.5287091,-0.726465653,-0.336277686,-0.191983536,-0.404079344,-0.682256868,-0.541884342,-0.362014171,-0.379145829,-0.316241088,-0.283234235,-0.420261759,-0.23778101,-0.306740948,-0.460351885,-0.345875662,-0.328192424,-0.417159277,-0.523768286,-0.415920404,-0.707095099,-0.431624776,-0.498888008,-0.462017615,-0.389206552,-0.512338665,-0.270687834,-0.408962792,-0.474532084,-0.340936914,-0.32206252,-0.063203132,-0.371078998,-0.467159937,-0.3660492,-0.213968462,-0.195854609,-0.503972741,-0.378154177,-0.330903288,-0.080248871,-0.388938618,-0.468633893,-0.723215916,-0.36407803,-0.228326799,-0.452896983,-0.420110771,-0.287571454,-0.175567243,-0.010577917,-0.317303404,-0.467876424,-0.632315524,-0.852820638,-0.456661489,-0.293965432,-0.260923077,-0.13166008,0.146149068,0.693374549,0.120262986,-0.503800467,-0.156106028,0.192975834,0.033877048,-0.282807605,-0.125650895,-0.705544162,-0.162187566,0.163536544,-0.142688563,-0.415225825,0.54554193,-0.100304406,-0.058952826,-0.303861651,-0.078498426,-0.120121361,-0.464295787,-0.109712355,-0.81123135,0.119973233,0.440242979,0.248929531,-0.517274003,-0.068698734,0.233072493,-0.424149978,-0.300510069,-0.396954138,-0.14610544,-0.463025786,-0.511795351,-0.16517425,-0.614649183,0.048290812,-0.666878267,-0.686712124,-0.18226421,-0.734778503,-0.149286015,0.92019071,0.358516284,0.653498557,-0.287583836,-0.102441487,-0.506517916,0.598258445,-0.533214872,-0.156045754,-0.184929395,-0.367772253,-0.327240985,-0.251914716,-0.5169719,-0.351789095,-0.242553407,-0.444766924,-0.452757433,-0.336768187,-0.25254879,-0.156631793,-0.252518143,-0.780659801,-0.414840839,-0.327097288,-0.424429491,-0.779906477,-0.564294009,-0.268676383,-0.303163634,-0.169857111,-0.169857111,-0.778697606,0.228034803,-0.573688287,-0.504043094,-0.421127727,-0.185199993,-0.218861741,-0.407105627,-0.415305249,-0.649982254,-0.440889653,-0.373175378,-0.680795686,-0.522248681,-0.645210312,-0.460168151,0.326667998,0.315445075,0.221603607,-0.474285078,-0.626372672,-0.711514374,0.445867126,-0.597447361,-0.17959036,-0.293109272,0.099675933,0.359461414,-0.744678123,-0.33868072,-0.277194388,-0.55406954,-0.320736126,0.096945801,-0.470874231,-0.332874889,-0.371011491,-0.305371243,-0.596477268,-0.336954403,-0.63522548,-0.424429491,1.59954403,-0.169857111,-0.197093194,-0.138019371,-0.197093194,-0.097128586,-0.601571999,-1.078686013,-0.687215644,-0.417293323,-0.59427155,-0.317678121,-0.216417433,2.475002608,-0.63043115,-0.504894975,-0.473580259,-0.20352242,-0.1293734,-0.088062395,-0.090485677,-0.067037529,-0.352480891,-0.167834025,-0.082274812,-0.538017336,-0.251376266,-0.475977749,-0.586257751,-0.759340596,-0.138019371,-0.284363383,-0.138019371,-0.169857111,-0.138019371,-0.450128627,-0.303163634,-0.74401049,-0.138019371,-0.221445078,-0.169857111,1.661154407,-0.284363383,0.940443492,-0.683935155,0.958397032,-0.759340596,-0.169857111,1.702446138,-0.388250319,-0.097128586,0.958397032,-0.698789812,-1.448333268,-1.480287859,-0.465113442,4.063180277,-0.169857111,-0.169857111,-0.097128586,-0.169857111,-0.097128586,-0.138019371,-0.169857111,-0.097128586,-0.097128586,-0.097128586,-0.197093194,-0.097128586,-0.097128586,-0.097128586,-0.097128586,-0.097128586,-0.197093194,-0.097128586,-0.097128586,-0.221445078,-0.097128586,-0.197093194,-0.197093194,-0.097128586,-0.138019371,-0.138019371,-0.097128586,-0.169857111,-0.097128586,-0.097128586,-0.450128627,-0.097128586,-0.169857111,-0.097128586,-0.138019371,-0.138019371,-0.097128586,-0.097128586,-0.138019371,-0.538443838,-0.509346603,-0.138019371,-0.138019371,-0.169857111,-0.097128586,-0.097128586,4.063180277,-0.097128586,-0.097128586,-0.138019371,-0.138019371,-0.097128586,-0.138019371,-0.138019371,3.267430279,-0.197093194,-0.197093194,-0.097128586,-0.284363383,-0.138019371,-0.138019371,-0.388250319,-0.097128586,-0.625310251,-0.097128586,-0.138019371,-0.097128586,-0.097128586,3.742917841,-0.221445078,-0.138019371,-0.097128586,-0.097128586,-0.097128586,4.063180277,-0.097128586,-0.097128586,-0.097128586,-0.097128586,-0.138019371,-0.197093194,-0.169857111,-0.138019371,-0.097128586,-0.138019371,-0.221445078,-0.097128586,-0.138019371,-0.169857111,-0.097128586,-0.097128586,-0.097128586,-0.138019371,-0.138019371,2.200628841,-0.097128586,-0.097128586,-0.097128586,-0.264650756,-0.338669633,-0.097128586,-0.097128586,-0.097128586,-0.169857111,-0.097128586,-0.508882716,2.661080714,-0.486293531,-0.365247804,-0.442534662,-0.515115323,0.914684237,3.31771465,6.3468784,0.050162938,0.680276346,-0.497420763,-0.460141388,-0.32583226,0.3082655,-0.509780678,-0.393232095,0.673662159,0.508942806,0.673662159,-0.026626254,-1.860921074
-1.016120251,-0.702966905,-0.191983536,0.895008368,3.767758103,-0.484099474,-0.216920498,-0.95642105,-0.586549345,0.812978937,0.768079053,0.013435671,0.006999475,0.486787701,1.036127198,-0.301436857,0.151952452,-0.028439465,-0.088475323,0.010851528,0.003910014,-0.707094161,-0.746329899,-0.979196277,-0.219640569,0.152573005,2.090744352,1.557530859,-0.131839091,-0.422145647,-0.326280865,-0.383274632,0.108058563,-0.345950082,-0.336046471,-0.284363383,-0.432429739,0.092408155,-0.229085835,-0.249129567,-0.138019371,-0.169857111,-0.097128586,-0.303163634,-0.906278533,-0.283909842,0.319138295,0.015399294,0.744974332,-0.196491668,-0.191983536,2.451414686,0.446249696,0.569092842,0.362710328,0.159713013,-0.309209475,-0.283234235,0.045763168,-0.067222301,-0.327354562,-0.434893531,-0.345875662,0.057926762,0.6656598,-0.022253368,-0.369712561,-0.159533534,0.437152499,1.212120436,-0.03645157,-0.358706555,-0.103712473,-0.018279944,-0.07942073,-0.402025528,-0.340936914,-0.463654675,-0.545553665,-0.467849518,-0.452190782,-0.528929297,-0.519061709,-0.490109404,-0.482242864,-0.378154177,-0.452149794,-0.532136661,-0.463182962,-0.454425753,-0.273652719,-0.156757465,-0.152333264,-0.332160893,-0.396150951,-0.654085829,-0.633607897,-0.604570217,-0.490827803,-0.455519177,1.690811028,-0.069470304,-0.767751497,-0.078754155,0.167961167,-0.49228454,-0.402979944,-0.14586507,0.120262986,-0.343072269,-0.435396885,-0.092222228,-0.780234996,-1.652703129,-0.125650895,-0.314626193,-0.436162549,-0.035897037,-0.142688563,-0.761916708,0.743560726,-0.153746204,-0.058952826,-0.404361777,-0.078498426,-0.120121361,-0.40945676,-0.109712355,-0.629628358,-0.029786728,-0.191814116,-0.720067216,-0.300099954,0.403686871,-0.139224106,-0.786770169,0.002400446,0.759802806,1.061976866,-0.417902505,0.515526963,-1.003678338,0.413173159,0.705763075,0.186951889,0.175060278,0.700487538,-0.391557172,0.208469776,-0.617159505,0.596117131,-0.892349414,-0.486824925,-0.842814048,0.525999374,-0.485765404,-0.22416949,-0.156045754,-0.013252414,0.368767016,0.438069387,0.004611021,0.151952452,0.605982814,0.686458214,0.395644455,-1.032154803,-0.050637173,-0.108330949,-0.012379474,-0.045994377,-0.0679964,-0.301157011,-0.562821826,-0.376524793,-0.779906477,-0.564294009,4.477939714,-0.303163634,-0.169857111,-0.169857111,-0.778697606,0.228034803,-0.573688287,-0.504043094,-0.421127727,-0.185199993,4.162130973,0.100177591,0.669834416,-0.334962917,-0.468416088,-0.46011814,1.574726118,1.548402076,1.166843045,1.051093907,-1.260330574,-1.337937704,-1.309045641,-0.138000968,-0.092976612,0.018675003,-0.003255243,-0.056568582,1.124948148,-0.293109272,-1.185223373,-0.603721025,-0.744678123,-0.33868072,-1.347139896,0.632281887,0.108058563,0.096945801,0.439940887,0.790246752,0.561522707,0.276534657,1.12473557,1.400948677,1.717951667,-0.376524793,-0.284363383,-0.169857111,5.025876437,7.177007312,5.025876437,-0.097128586,-0.432429739,-0.774889441,-0.193352198,0.120103931,0.122377915,-0.317678121,-0.131358826,0.647098242,-0.63043115,-0.504894975,0.288943905,0.826468286,0.932059755,0.986725097,0.989115199,1.017003168,0.61265662,0.800169599,0.866317526,1.130897537,-0.508292322,0.380075552,0.022439643,-0.759340596,7.177007312,-0.284363383,-0.138019371,-0.169857111,-0.138019371,2.200628841,3.267430279,-0.74401049,-0.138019371,4.47319058,-0.169857111,-0.596311838,-0.284363383,-1.053296711,-0.683935155,-1.033565427,-0.759340596,-0.169857111,-0.58184868,-0.388250319,-0.097128586,-1.033565427,-0.698789812,-1.448333268,-1.480287859,-0.465113442,-0.243790817,-0.169857111,-0.169857111,-0.097128586,-0.169857111,-0.097128586,-0.138019371,5.831760794,-0.097128586,-0.097128586,-0.097128586,-0.197093194,-0.097128586,-0.097128586,-0.097128586,-0.097128586,-0.097128586,-0.197093194,-0.097128586,-0.097128586,-0.221445078,-0.097128586,-0.197093194,-0.197093194,-0.097128586,-0.138019371,-0.138019371,10.19850155,-0.169857111,-0.097128586,-0.097128586,-0.450128627,-0.097128586,-0.169857111,-0.097128586,-0.138019371,-0.138019371,-0.097128586,-0.097128586,-0.138019371,-0.538443838,-0.509346603,-0.138019371,7.177007312,-0.169857111,-0.097128586,10.19850155,-0.243790817,-0.097128586,-0.097128586,-0.138019371,-0.138019371,-0.097128586,-0.138019371,7.177007312,-0.303163634,-0.197093194,-0.197093194,10.19850155,-0.284363383,-0.138019371,-0.138019371,-0.388250319,-0.097128586,-0.625310251,10.19850155,7.177007312,-0.097128586,-0.097128586,-0.264650756,-0.221445078,7.177007312,-0.097128586,-0.097128586,-0.097128586,-0.243790817,-0.097128586,-0.097128586,-0.097128586,-0.097128586,-0.138019371,-0.197093194,5.831760794,7.177007312,-0.097128586,-0.138019371,-0.221445078,-0.097128586,7.177007312,5.831760794,-0.097128586,-0.097128586,-0.097128586,-0.138019371,-0.138019371,-0.450128627,-0.097128586,-0.097128586,-0.097128586,-0.264650756,-0.338669633,-0.097128586,-0.097128586,-0.097128586,-0.169857111,-0.097128586,-0.660658827,-0.00204286,-0.367871188,-0.231580578,1.114647842,-0.095107134,-0.159421184,0.101000795,0.874161288,-0.150063924,0.904083074,-1.040868508,-0.316593772,-0.165900566,0.011141766,0.007449337,-0.214272359,4.5019836,0.694017927,4.5019836,-0.87652589,-0.711730071
